trainID,y_train,regionPctCustomers,numOfTotalReturns,wksSinceLastPurch,basktPurchCount12Month,LastPurchaseAmount,AvgPurchaseAmount12,AvgPurchaseAmountTotal,intAdExposureCount12,intAdExposureCount36,socialMediaAdCount12,socialMediaAdCount36,socialMediaAdCountAll,totalNumProdPurchased,custInitiatedContacts,customersales,wksSinceFirstPurch,EstimatedIncome,regionMedHomeVal,techSupportEval,customerAge,AvgPurchasePerAd,LOGLastPurchaseAmount,LOGAvgPurchaseAmount12,LOGAvgPurchaseAmountTotal,LOGcustomersales,LOGAvgPurchasePerAd,customerGender.F,customerGender.M,customerSubscrStat.Gold,customerSubscrStat.Platinum,demHomeOwner.HomeOwner
9337,0,0.15933786232455618,-1.0127087915322006,1.733081632007517,3.817639465515014,90,0,57.5,2.173865183295682,-0.33179455583552664,-0.8282155372627653,-1.3326834076030467,0.6367378710007752,-0.13741833220376393,0.07127500419068696,665.73,1.274637191390425,-0.05718809523064089,-0.700347472455502,-0.4755750490915614,-0.21467985949305113,0,0.24163898981029255,-4.786534765601666,-0.14515440812676814,-0.06976038653972254,-3.191237750486655,1,0,0,1,0
9377,0,-0.364871691587623,-0.3423736655800573,0.6535826553919156,0.9272401124600367,100,100,77.2,-0.08804032197435693,0.2140997446506966,0.3826258914839673,0.5995118986466134,0.19994289861128778,-0.014969383926852355,0.07127500419068696,1109.62,0.7042051481893653,-0.5834405662435447,0.7694045238693545,-0.4755750490915614,-0.21467985949305113,7.69230769230769,0.3862717148269284,0.4626390780398421,0.4407271734783866,0.6292666704815172,0.4022477116505363,0,1,0,1,0
9380,0,-0.27750343260225985,-1.0127087915322006,-2.800814069778009,3.817639465515014,50,0,63.25,4.261777957391103,0.9783517653314091,0.9880466058573336,-0.7530248157281487,0.9643341002928907,0.9646222022884403,0.07127500419068696,341.07,1.05732974636145,-0.24855263014442405,0.37693355225872327,-1.2423224075624384,0.1507326673036318,0,-0.561607082551471,-4.786534765601666,0.04409849384407258,-0.9839677410803336,-3.191237750486655,1,0,0,1,1
9385,0,0.4214426392806458,-1.0127087915322006,1.5171818366843968,0.9272401124600367,50,50,50,2.3478579144703002,1.633424925914877,0.3826258914839673,-0.9462443463531147,-0.12765333068082774,-0.25986728048067553,-1.09716768745992,518.71,-0.2465149238124007,0.22985870714003387,-0.7014984137212223,-0.4755750490915614,-0.45828821069083975,1.85185185185185,-0.561607082551471,-0.3145310132095937,-0.42210730489764475,-0.411013535528789,-1.4497501485489324,0,1,0,1,1
9386,0,0.15933786232455618,-1.0127087915322006,0.22178306474567502,0.9272401124600367,100,100,66.65,2.695843376819537,2.0701403663038556,0.3826258914839673,-0.9462443463531147,0.9643341002928907,-0.014969383926852355,0.07127500419068696,1114.06,1.4919446364194,-0.32031433073709276,-0.6393475853723247,-0.4755750490915614,-0.21467985949305113,3.44827586206897,0.3862717148269284,0.4626390780398421,0.14818839251125338,0.6347321591439056,-0.7110115113946052,1,0,0,1,1
9398,0,-0.7143447275290759,-1.0127087915322006,0.0058832694225547395,3.817639465515014,75,0,95,2.695843376819537,-0.0042579755437927025,0.3826258914839673,-0.9462443463531147,0.9643341002928907,-0.014969383926852355,0.07127500419068696,495.16,1.6005983589338877,-0.8704873686142194,-0.5864042871491898,-0.4755750490915614,-0.21467985949305113,0,-0.008235226712813933,-4.786534765601666,0.8546967983379419,-0.47453767157151555,-3.191237750486655,1,0,0,1,0
9428,0,1.1203887111635513,-1.0127087915322006,1.733081632007517,0.9272401124600367,50,50,33.35,-1.3059894401966856,-0.7685099962245052,-2.0390569660094977,-1.7191224688529787,0.19994289861128778,1.4544179953960865,1.2397176958412939,509.34,1.6820886508197532,1.3062842160300643,-0.6140268775264776,-1.2423224075624384,-1.0673090886853112,8.33333333333333,-0.561607082551471,-0.3145310132095937,-1.2199019845446093,-0.4359365998761542,0.5204892281788156,0,1,0,1,0
9436,0,1.2951252291342779,-1.0127087915322006,0.0058832694225547395,-0.22891962876195412,50,50,39.25,-0.2620330531489753,0.32327860474794123,0.3826258914839673,-0.9462443463531147,1.7287253019744935,2.5564585298882907,1.2397176958412939,398.82,1.6005983589338877,0.8278728787456063,-0.333197208690718,-1.2423224075624384,-0.580092386289734,4.16666666666667,-0.561607082551471,-0.3145310132095937,-0.899939252628515,-0.7702698991175355,-0.462225296300382,0,0,0,1,1
9440,0,-0.7143447275290759,0.3279614603720861,-3.016713865101129,-0.8069994993729496,50,75,55.8,2.8698361079941552,2.1793192264011,-0.8282155372627653,0.5995118986466134,0.3091416417086596,1.2095200988422634,0.07127500419068696,579.76,-0.002044048154803714,0.0145736053620278,-0.86953583851639,-0.4755750490915614,0.3943410185014204,2.5,-0.561607082551471,0.1391810614632976,-0.20468351046177696,-0.2588671071934896,-1.1094279808860894,0,1,0,1,1
9444,0,-0.10276691463153342,0.9982965863242296,-0.6418161165468061,-0.22891962876195412,75,61.65,46.55,0.08595240920026144,-0.33179455583552664,-1.4336362516361316,-0.5598052851031827,0.5275391279034033,2.066662736780644,1.2397176958412939,485.85,1.736415512076997,0.39730267518959417,-0.45864980665423355,-0.4755750490915614,1.368774423292575,4.40357142857143,-0.008235226712813933,-0.08052742012784642,-0.5634971507590286,-0.5004862102758899,-0.3877239904906013,1,0,0,1,0
9447,0,-2.7238146841924293,-1.0127087915322006,1.733081632007517,3.817639465515014,125,0,118.75,2.173865183295682,-0.33179455583552664,-0.222794822889399,-1.1394638769780807,-0.12765333068082774,-0.6272141253114103,-2.265610379110527,680.19,-0.38233207695551014,-1.1336136041206712,-0.6347438203094434,0.29117230937931554,-0.21467985949305113,0,0.69307072263032,-4.786534765601666,1.3009224938201105,-0.04036839519130897,-3.191237750486655,0,1,0,1,1
9481,0,0.24670612130991937,-1.0127087915322006,-1.5054152978392872,3.817639465515014,25,0,70,3.2178215703433923,0.32327860474794123,-0.222794822889399,-1.1394638769780807,-0.018454587583455893,-0.014969383926852355,0.07127500419068696,489.34,-0.11069777066929126,-0.4159965981939843,-0.5679892268976645,-1.2423224075624384,-0.21467985949305113,0,-1.4962160469828243,-4.786534765601666,0.24575196885853556,-0.49070130931502287,-3.191237750486655,1,0,0,1,0
9485,0,-1.0638177634705286,-1.0127087915322006,1.733081632007517,0.9272401124600367,50,50,37.75,-0.2620330531489753,0.2140997446506966,-0.222794822889399,-1.1394638769780807,1.1827315864876344,1.331969047119175,1.2397176958412939,510.08,1.4376177751621564,0.9474757130667207,-0.6715739408124939,-1.2423224075624384,-0.21467985949305113,4.16666666666667,-0.561607082551471,-0.3145310132095937,-0.9766038064806317,-0.4339517136723408,-0.462225296300382,1,0,0,1,0
9497,0,0.508810898266009,-1.0127087915322006,1.733081632007517,3.817639465515014,80,0,47.5,-0.4360257843235937,-1.9694774572941964,-0.8282155372627653,-1.3326834076030467,0.6367378710007752,0.3523774609038824,0.07127500419068696,678.06,0.9758394544755842,0.3494615414611484,-0.8752905448449916,-0.4755750490915614,-1.0673090886853112,0,0.08015248248588967,-4.786534765601666,-0.5235653730681592,-0.04465851478105344,-3.191237750486655,1,0,0,1,0
9512,0,0.945652193192825,-1.0127087915322006,-0.8577159118699264,3.817639465515014,115,0,75.5,2.695843376819537,-0.0042579755437927025,-0.222794822889399,-1.1394638769780807,0.7459366140981469,0.10747956435005922,0.07127500419068696,676.04,1.05732974636145,-0.5355994325150988,-0.10300895554665275,-0.4755750490915614,1.003361896495892,0,0.5783593059486039,-4.786534765601666,0.3963607585652005,-0.04873952939005956,-3.191237750486655,1,0,0,1,1
9543,0,0.07196960333919297,-1.0127087915322006,1.733081632007517,3.817639465515014,80,0,46.9,2.3478579144703002,-0.222615695738282,-0.222794822889399,-1.1394638769780807,-0.12765333068082774,-0.13741833220376393,0.07127500419068696,668.31,-0.2465149238124007,0.3733821083253713,-0.0017261241632640489,-0.4755750490915614,1.6123827744903634,0,0.08015248248588967,-4.786534765601666,-0.5486933816004969,-0.06446973741913763,-3.191237750486655,0,1,0,1,1
9559,0,-1.2385542814412551,-0.3423736655800573,0.0058832694225547395,0.9272401124600367,105,105,80,0.08595240920026144,-0.11343683564103735,0.3826258914839673,0.21307283739668131,0.3091416417086596,0.2299285126269708,1.2397176958412939,1107.16,0.5955514256748778,-0.6312816999719905,1.7707234250460382,-0.4755750490915614,-0.8237007374875227,7.5,0.45330010327107506,0.5175959553405214,0.5117401965258923,0.6262290800415645,0.36506999391376593,1,0,0,1,0
9571,0,-1.2385542814412551,-0.3423736655800573,1.0853822460381561,0.9272401124600367,80,80,69,-0.4360257843235937,-0.0042579755437927025,-0.8282155372627653,0.21307283739668131,-0.018454587583455893,-0.5047651770344986,0.07127500419068696,1092.02,0.29675368876003705,-0.39207603132976143,2.776646091285603,-0.4755750490915614,1.2469702476936806,7.27272727272727,0.08015248248588967,0.21165054196362224,0.2171189977331963,0.6073845487253624,0.32003269347839325,1,0,0,1,1
9574,0,0.6835474162367353,-1.0127087915322006,-2.800814069778009,-0.22891962876195412,100,61.65,64.1,3.2178215703433923,2.1793192264011,1.5934673202307,-0.5598052851031827,0.9643341002928907,1.576866943672998,1.2397176958412939,669.32,1.274637191390425,-0.272473197008647,0.09495294215724336,-0.4755750490915614,-0.45828821069083975,1.9265625,0.3862717148269284,-0.08052742012784642,0.07062847797966972,-0.06240414435735112,-1.4067767050139688,0,1,0,1,1
9595,0,1.382493488119641,-1.0127087915322006,-2.800814069778009,3.817639465515014,50,0,53.1,2.8698361079941552,0.10492088455345194,-0.8282155372627653,-1.3326834076030467,1.0735328433902624,0.47482640918079394,0.07127500419068696,348.18,1.5462714976766438,0.11025587281891938,0.8419138236097351,-1.2423224075624384,-1.1891132642842055,0,-0.561607082551471,-4.786534765601666,-0.302993193126467,-0.9557866406668283,-3.191237750486655,0,1,0,1,1
9622,0,-0.10276691463153342,-0.3423736655800573,1.5171818366843968,-0.22891962876195412,65,60,34.7,-0.2620330531489753,0.32327860474794123,-0.222794822889399,0.5995118986466134,1.0735328433902624,0.8421732540115286,1.2397176958412939,490.98,1.763578942705619,1.1866813817089497,-1.134252329632065,-1.2423224075624384,-0.21467985949305113,5,-0.2039419635300402,-0.11088404671270272,-1.142088000680171,-0.48612727477324824,-0.21373724830200683,1,0,0,1,0
9624,0,0.7709156752220986,-0.3423736655800573,1.733081632007517,-0.22891962876195412,50,50,38.55,-0.2620330531489753,0.2140997446506966,-0.8282155372627653,0.4062923680216473,0.3091416417086596,0.5972753574577055,0.07127500419068696,398.57,0.3782439806459027,0.8757140124740521,-0.2860086167961846,-1.2423224075624384,-0.7018965618886284,4.16666666666667,-0.561607082551471,-0.3145310132095937,-0.935354031502513,-0.7711267189027934,-0.462225296300382,0,1,0,1,0
9637,1,1.1203887111635513,2.3389668382285165,1.0853822460381561,-0.8069994993729496,60,60,49.55,-0.08804032197435693,0.10492088455345194,-0.8282155372627653,0.5995118986466134,-0.45524955997294325,0.2299285126269708,0.07127500419068696,335.42,-0.5996395219844852,0.25377927400425676,0.2606884844209703,-1.2423224075624384,1.368774423292575,4.61538461538461,-0.3132281962995583,-0.11088404671270272,-0.4399974422533615,-1.0067828848764984,-0.32382879915248836,1,0,0,1,1
9673,0,0.7709156752220986,0.3279614603720861,0.0058832694225547395,-0.8069994993729496,50,36.25,29.4,0.4339378715494982,0.6508151850396752,-0.222794822889399,0.5995118986466134,1.51032781577975,2.066662736780644,1.2397176958412939,315.09,1.519108067048022,1.7129338527218534,-0.22961249477588863,-1.2423224075624384,-1.0673090886853112,2.265625,-0.561607082551471,-0.6718677932266152,-1.4664918240813534,-1.0921713031738214,-1.2246085743333734,1,0,0,1,0
9675,0,-2.7238146841924293,-1.0127087915322006,-2.5849142744548885,-0.22891962876195412,50,66.65,59.2,3.565807032692629,2.834392386984568,1.5934673202307,-0.5598052851031827,1.8379240450718655,1.2095200988422634,0.07127500419068696,541.39,1.4647812057907783,-0.10502922895908669,-0.7440832405528744,-1.2423224075624384,-0.7018965618886284,1.96029411764706,-0.561607082551471,0.006805261196852398,-0.08733067257975284,-0.35250060622925206,-1.3877325988167457,0,1,0,1,0
9690,0,-2.7238146841924293,-1.0127087915322006,1.733081632007517,3.817639465515014,50,0,45.85,1.651886989771827,-0.6593311361272606,-0.8282155372627653,-1.3326834076030467,1.1827315864876344,1.8217648402268214,1.2397176958412939,345.62,1.6005983589338877,0.44514380891803995,0.020141759885422147,-1.2423224075624384,0.5161451941003147,0,-0.561607082551471,-4.786534765601666,-0.5934344247556081,-0.9658667600412356,-3.191237750486655,0,1,0,1,0
9717,0,-2.7238146841924293,-0.3423736655800573,-0.21001652590056555,0.9272401124600367,50,50,64.2,-1.3059894401966856,-1.6419408770024624,-2.0390569660094977,-0.9462443463531147,0.19994289861128778,1.2095200988422634,1.2397176958412939,519.65,1.2203103301331812,-0.272473197008647,-0.3999518021024969,-1.2423224075624384,-0.21467985949305113,8.33333333333333,-0.561607082551471,-0.3145310132095937,0.07372685252314713,-0.4085380949802794,0.5204892281788156,0,1,0,0,1
9718,0,0.508810898266009,-1.0127087915322006,-2.3690144791317684,-0.22891962876195412,50,50,50.35,3.565807032692629,2.506855806692834,0.3826258914839673,-0.9462443463531147,1.1827315864876344,0.7197243057346171,1.2397176958412939,393.8,1.6277617895625096,0.22985870714003387,-0.4482913352627506,-1.2423224075624384,-0.9455049130864169,1.47058823529412,-0.561607082551471,-0.3145310132095937,-0.40830155071039576,-0.7875783491211135,-1.6882352231018607,0,1,0,1,0
9720,0,0.24670612130991937,-0.3423736655800573,0.4376828600687953,0.9272401124600367,70,70,60,1.4778942585972084,1.1967094855258984,-0.222794822889399,0.4062923680216473,1.2919303295850062,1.331969047119175,1.2397176958412939,547.15,1.4919446364194,-0.1289497958233096,-0.3205368547677944,-1.2423224075624384,-0.7018965618886284,3.18181818181818,-0.10264019943771047,0.06177799952127688,-0.06068222458862511,-0.3380297877086133,-0.8136600817478769,1,0,0,1,1
9723,0,-0.5396082095583494,-1.0127087915322006,1.733081632007517,3.817639465515014,90,0,86.25,2.173865183295682,-0.33179455583552664,-0.222794822889399,-1.1394638769780807,0.9643341002928907,-0.13741833220376393,0.07127500419068696,663.93,1.519108067048022,-0.726963967428882,0.5161974454108827,-0.4755750490915614,1.1251660720947863,0,0.24163898981029255,-4.786534765601666,0.6617788204129141,-0.07346367540718336,-3.191237750486655,1,0,0,1,1
9752,0,-1.9375003533241606,-1.0127087915322006,0.22178306474567502,0.9272401124600367,75,75,60,2.3478579144703002,1.8517826461093663,0.3826258914839673,-0.9462443463531147,0.5275391279034033,0.5972753574577055,0.07127500419068696,789.77,0.3239171193886589,-0.1289497958233096,0.23997154163800444,-0.4755750490915614,-0.21467985949305113,2.77777777777778,-0.008235226712813933,0.1391810614632976,-0.06068222458862511,0.163968923358359,-0.9825132992059754,0,1,0,1,1
9767,0,0.508810898266009,1.6686317122763732,-0.42591632122368583,-1.385079369983945,50,38.35,48.1,2.173865183295682,1.4150672057203877,-0.8282155372627653,0.21307283739668131,0.19994289861128778,2.066662736780644,1.2397176958412939,228.62,1.7092520814483751,0.32554097459692544,-0.38038580058525134,-1.2423224075624384,5.144703866858298,1.475,-0.561607082551471,-0.6094889567684987,-0.4987463232930749,-1.5299822336721405,-1.6852704146957438,1,0,0,1,1
9790,0,0.6835474162367353,-1.0127087915322006,-0.21001652590056555,3.817639465515014,50,0,88.5,3.565807032692629,0.5416363249424305,0.3826258914839673,-0.9462443463531147,1.1827315864876344,0.10747956435005922,0.07127500419068696,352.43,0.7042051481893653,-0.7748051011573278,-0.62093252512079955,-0.4755750490915614,-0.45828821069083975,0,-0.561607082551471,-4.786534765601666,0.7131742857472699,-0.9392141388609391,-3.191237750486655,0,1,0,1,1
9804,0,-0.7143447275290759,-0.3423736655800573,-2.5849142744548885,-0.22891962876195412,75,62.5,57,3.7397997638672473,1.8517826461093663,0.3826258914839673,0.21307283739668131,-0.018454587583455893,0.7197243057346171,0.07127500419068696,551.1,0.9758394544755842,-0.03326752836641799,-0.6082721711978759,-0.4755750490915614,-0.9455049130864169,1.78571428571429,-0.008235226712813933,-0.06519974987628037,-0.1624814726160773,-0.3281938502417193,-1.4887424271460916,1,0,0,1,0
9818,0,0.508810898266009,-1.0127087915322006,1.733081632007517,3.817639465515014,90,0,59.45,2.695843376819537,-0.0042579755437927025,-0.8282155372627653,-1.3326834076030467,0.19994289861128778,-0.014969383926852355,0.07127500419068696,671.22,0.5683879950462559,-0.1289497958233096,-0.41951780361974245,-0.4755750490915614,-0.8237007374875227,0,0.24163898981029255,-4.786534765601666,-0.07896517938537873,-0.058526795910791886,-3.191237750486655,1,0,0,1,1
9829,0,-1.5880273173827077,-1.0127087915322006,-3.016713865101129,3.817639465515014,50,0,41.8,3.3918143015180107,0.4324574648451859,-0.8282155372627653,-1.3326834076030467,1.1827315864876344,3.29115221954976,1.2397176958412939,354.76,1.6005983589338877,0.660428910696046,0.7038008717232959,-1.2423224075624384,-0.45828821069083975,0,-0.561607082551471,-4.786534765601666,-0.775941068817462,-0.930212884066878,-3.191237750486655,1,0,0,1,0
9833,0,-0.015398655646170227,-1.0127087915322006,-2.800814069778009,3.817639465515014,25,0,76.9,5.305734344438813,1.633424925914877,0.3826258914839673,-0.9462443463531147,-0.018454587583455893,0.47482640918079394,0.07127500419068696,488.47,-0.2465149238124007,-0.5595199993793217,3.502890029955129,-1.2423224075624384,0.5161451941003147,0,-1.4962160469828243,-4.786534765601666,0.43296832746692454,-0.49313399317599604,-3.191237750486655,1,0,0,1,1
9837,0,-2.7238146841924293,-1.0127087915322006,-2.800814069778009,3.817639465515014,25,0,44.3,3.2178215703433923,0.32327860474794123,-0.8282155372627653,-1.3326834076030467,-0.6736470461676869,-0.25986728048067553,-1.09716768745992,192.38,-0.2465149238124007,0.5169055095107087,-0.21349931705580408,-1.2423224075624384,-0.21467985949305113,0,-1.4962160469828243,-4.786534765601666,-0.661347839481613,-1.7652822537153479,-3.191237750486655,1,0,0,1,0
9840,1,0.7709156752220986,-1.0127087915322006,1.733081632007517,3.817639465515014,100,0,80.85,2.173865183295682,-0.33179455583552664,-0.222794822889399,-1.1394638769780807,0.09074415551391594,-0.3823162287575871,-2.265610379110527,135.97,1.3018006220190468,-0.6312816999719905,0.68308392894033,0.29117230937931554,0.028928491704737484,0,0.3862717148269284,-4.786534765601666,0.53281256505726,-2.237742618921973,-3.191237750486655,1,0,0,1,1
9853,0,-2.4617099072363398,-0.3423736655800573,-2.3690144791317684,-0.22891962876195412,50,95,52.05,3.9137924950418657,2.6160346667900787,0.3826258914839673,0.4062923680216473,0.6367378710007752,0.9646222022884403,1.2397176958412939,704.48,1.05732974636145,0.1580970065473652,0.5046880327536795,-1.2423224075624384,-0.21467985949305113,2.63888888888889,-0.561607082551471,0.4048913417979636,-0.34255619821221933,0.007627820339541671,-1.0447593278575389,0,1,0,1,1
9868,0,-0.19013517361689664,-1.0127087915322006,-1.0736157071930468,-0.22891962876195412,50,90,80,3.3918143015180107,2.288498086498345,0.3826258914839673,-0.9462443463531147,1.1827315864876344,0.2299285126269708,0.07127500419068696,711.64,0.8671857319610967,-0.6312816999719905,-0.4413856876684287,-0.4755750490915614,-0.9455049130864169,2.72727272727273,-0.561607082551471,0.34405405597824945,0.5117401965258923,0.021460677914921625,-1.0048793793737252,1,0,0,1,1
9885,0,-0.5396082095583494,-1.0127087915322006,-3.016713865101129,3.817639465515014,50,0,66,3.043828839168774,0.2140997446506966,-0.8282155372627653,-1.3326834076030467,-0.12765333068082774,0.10747956435005922,0.07127500419068696,339.39,0.29675368876003705,-0.32031433073709276,-0.16861260769271136,-0.4755750490915614,1.003361896495892,0,-0.561607082551471,-4.786534765601666,0.12869943455774951,-0.990712107105054,-3.191237750486655,1,0,0,1,1
